pedido_id,latitud,longitud,distrito,peso_kg,tipo_producto
4417dcab-f049-4500-9ce9-f2424803b687,-12.179987237926811,-76.93182430624293,Rodriguezside,10.95,Libros
ff026f81-760f-4085-9a84-04fb8a4045c4,-12.125614767688605,-76.88481863799886,Jenningsbury,7.27,Libros
6e96cac4-e0d9-44f9-9b09-81dc490a0f49,-12.154702997714992,-76.82914657664973,Lake Markchester,16.02,Electrónica
13cb347c-f6cc-4622-b140-e03a7ad28d18,-12.02124388966823,-77.16202814167606,Melissaborough,11.31,Electrónica
a612dc3c-7793-4544-ba03-15a0b05319c4,-11.961820655969275,-76.94921097917822,North Matthewville,14.44,Electrónica
c394b7ad-daaa-4812-b549-f33736543cf7,-12.09895443681838,-76.82208941921765,Kellerstad,4.07,Libros
95b94a26-cd01-4cd3-966a-804173e79096,-12.10307248623653,-77.00308944576788,Jenniferburgh,6.49,Libros
09497aa9-b404-4673-a567-a6a8deee6076,-12.089984705394656,-77.03740143849993,Port Michael,18.46,Electrónica
616b11e5-8201-47d3-a7c8-3214247dc388,-12.07892515406666,-76.8533642398353,Edwardschester,6.93,Electrónica
03b269a0-d464-466b-8e02-6efa7e2a0fcd,-12.050127207457486,-77.02878624519468,Cochranside,6.4,Ropa
6edbd846-c519-42c3-92f2-3b64670d0386,-11.984214742886987,-76.80427715783533,Zacharyhaven,8.37,Libros
490968bc-2ac9-41a4-8b5e-0f181c221df9,-11.974469814373345,-77.09251815527145,Amandabury,7.47,Electrónica
e21c2aa3-7e3f-4885-a7e3-09a64d6db5cd,-12.020379207919898,-77.07287973686933,South Cynthiaton,3.22,Ropa
59ecf838-b11d-456b-84e2-50c85f6905bd,-12.012107642518234,-76.8652089975765,South Scott,10.41,Libros
bc408fa0-6d61-41e1-a3d7-04e0aa94d859,-11.928002103253208,-77.17252059270676,Robinsonside,19.71,Electrónica
505f703e-7a9f-444f-be45-b5c17bc8a06d,-12.12722715116235,-77.11808065376229,Davidton,0.71,Electrónica
91ddf813-aadc-461a-8e47-4457f39cdfae,-11.9094444001706,-77.18368465830686,East Andrew,5.87,Ropa
1ac59511-7806-433b-8190-0c0dedd79baa,-12.11351543478421,-77.12807906720549,South Alexischester,5.23,Ropa
82a36ff0-b7b1-4fc9-a565-94ef24c8f321,-12.032274350772196,-76.98113310195112,East Stephenport,9.13,Libros
b697f5ed-7d81-4556-9bb1-8ffe4150038a,-12.145626596019687,-76.96886980475561,Sarahbury,15.99,Libros
e62aed40-ad8e-4a58-b426-a3d1124d9383,-12.049102629308683,-76.9471699374213,Daviston,17.62,Libros
15ecfd7d-f048-4ca3-9ede-436aaea07059,-12.178293966072875,-76.81363934485874,South Shaneport,15.14,Electrónica
508cbec1-4ea8-4210-8138-525ddbfb641b,-12.010263153333765,-77.18792811246514,West Jamesfurt,16.4,Libros
504cfe35-9fdc-4839-90e9-4201075d83bb,-11.925585843846772,-77.0269173960783,West Adamchester,10.29,Alimentos
575abfd9-2c76-4450-a355-f35fa8d7c3ca,-12.150749748174762,-76.96196434314886,Davidfurt,10.02,Electrónica
b181ee73-748f-4053-bd18-db52fd297aaf,-11.923917327625452,-76.84362872766403,Courtneymouth,10.45,Electrónica
8ba0f8e2-1dba-4929-a8b1-cfe79f9e9da2,-12.080083123623417,-76.97778192184175,South Helen,10.7,Libros
8064b02b-061e-4d4e-8ea6-9bd2eccfceb2,-12.04683891811164,-76.94636861478179,North Kathy,18.22,Alimentos
9818f5ba-6c0a-467e-9c1b-7edaab19da0b,-12.002480141305636,-77.07537772734604,Hessside,3.89,Electrónica
03fbf5b0-806d-47ff-8128-79d8f194bae4,-11.952465817983128,-77.14924885064221,Justinfurt,15.22,Alimentos
d2cd6dfe-9fd1-44d8-ab89-62dbb23c9804,-12.090756025783913,-77.01703544711843,Timothychester,9.25,Libros
b3120f27-26bf-491e-a6d1-6a6c5d3225cf,-11.966531427747624,-76.97752292735741,Deborahton,15.01,Libros
ff20f8b6-f2cb-4a39-bc05-7e8ab6941c41,-11.937561396131956,-76.94959714762541,Port Jerry,2.96,Libros
abf04470-9d5e-4904-bc81-0b84af134ca2,-12.169021620156826,-76.85358050815033,West Daniellebury,19.99,Ropa
881e0942-0429-4db1-ac7a-f8eadec89153,-11.956113586803347,-77.03626760345958,Lake Michelle,6.02,Libros
3d363381-cafd-48e4-bb63-2e95fee4e549,-11.998603112244728,-77.11278021629295,North Christina,19.24,Libros
80f600b3-e909-4bc2-ba86-5836535a95a0,-12.137410885898749,-77.04223810118633,South Jeffreychester,3.2,Libros
cc09984f-bbba-4994-a8d9-27bcd0c4cf40,-11.982858651655057,-77.12520359770828,Louischester,14.44,Libros
2ce0834a-b99b-4ab6-9819-b006f1f51d5f,-11.904719698965234,-76.90703604217113,North Brandon,17.55,Electrónica
32141649-056d-4910-abde-59dd262be086,-12.097993098386969,-76.90056470694685,North Joannetown,5.08,Alimentos
39cc188b-ff10-4538-a9d0-38f1b50dac72,-12.17345363364909,-76.90685584641018,Jonesmouth,19.47,Libros
60fd1486-8fbc-4280-85f1-48916796f5f1,-12.016860197369223,-76.97075432916105,South Pamelaland,7.2,Ropa
3792e025-37b1-44f3-9062-7c62a9a09956,-11.911389023905226,-76.91881413662388,Russellside,13.22,Ropa
310706db-57ab-4597-87c0-9b5dc5efbd8c,-12.023254045559655,-77.0504850055932,East Max,6.07,Libros
3b19ddc9-c0f3-48c6-8cd9-82c2b0aac838,-12.08467882911054,-76.82321347437457,Kingport,16.04,Electrónica
9022c887-951b-4fbf-96a5-124fbfabd72e,-12.01625706951558,-77.157543037653,Foxburgh,18.49,Ropa
a1371816-f86e-4b58-94fc-a48928b4e97d,-12.187111333576883,-77.04703247685842,South Timothyfurt,4.22,Libros
ba7c0ed5-2704-4ce7-8e55-43555170a901,-12.071245772952443,-77.18826998030046,Kimberlyborough,18.38,Alimentos
c0cec28c-361a-428d-8962-9e90e9c15664,-12.157659896795078,-76.81903188773218,South Joseph,13.91,Alimentos
f8cf41ea-f139-4b5e-8bed-b614606ac489,-12.060988437935459,-76.98260168783354,Port Heatherton,19.73,Alimentos
94f6ce81-364a-4c47-9ea9-c63b14098a1d,-11.981985107934882,-77.19038248588754,Nixonmouth,3.11,Libros
c8df8613-dfa4-4a34-8b78-b26a39c91bf8,-11.956010428927858,-76.94372921556793,Port Robertton,5.78,Libros
fd9b27ed-1998-4b34-985d-1c497306b883,-12.017025765149246,-77.10731423148718,Campbellmouth,13.61,Alimentos
53ec9dcd-8863-4d57-a261-6930177f1959,-12.197232046060924,-77.1002283360068,West Eric,14.92,Ropa
aa613c3c-f8b7-47a9-8b42-159ebcf49d78,-12.19513376267342,-77.07147243600649,Jordanview,16.15,Ropa
1d0c45aa-8b4c-4398-b0b2-2522b38bce10,-12.159490403816752,-76.89240478354745,Millerview,16.23,Libros
de4fdae0-4dc8-4f59-9522-a486b00deb1a,-12.065547155564571,-77.10527901460961,Billside,4.68,Ropa
ec31c112-2a13-4213-b95a-4f804fd8fb6a,-12.001978374511255,-76.86679283842417,Mosleyview,2.87,Alimentos
74fcddde-c85f-473e-b506-5039217a17a8,-12.02185289097586,-77.05699028544579,Nathanielburgh,13.97,Electrónica
56b7c1a7-2dd4-4209-971b-3ddd95814c77,-11.984752429597902,-76.90838481445593,West Richard,11.82,Ropa
616c1998-7ca8-4eae-8ffd-cc31aa62cec9,-12.120650340186012,-76.97005941746147,Garciamouth,7.62,Alimentos
c6f7aae3-bfca-44f5-ac64-8a9a958395ea,-12.046435091731105,-76.889416027063,Washingtonland,19.14,Ropa
98564c92-7188-48b4-91ae-6fbbcc9eede8,-12.162042615842848,-76.80982159490864,Sanchezport,11.28,Ropa
9ebe7512-b4e7-4043-afd0-1d920eced421,-12.003227272317893,-77.02420176229153,East Lisachester,4.0,Alimentos
42d9a22c-5063-47ae-8ade-306a8071cac2,-12.185502781757156,-77.12059775038696,Ryanstad,2.4,Ropa
960c9913-4b9f-4f8a-a28f-2e1024ee18fb,-12.013684208256777,-77.01165637063036,South Crystalport,17.46,Electrónica
86ffc87e-688e-403c-b1bc-526e22fb64ab,-12.16007803415891,-77.0152509576953,Carterport,13.68,Libros
f34a5911-835b-48c1-906f-278dfe6996e2,-11.914575061436926,-76.84880457372499,Lake April,14.47,Ropa
2a8aaf95-fd95-4ef9-933f-1a330a570ab4,-11.959275109980048,-77.06504447708457,Lake Sarah,1.38,Alimentos
35ac2ad3-c392-4ffb-ad87-e949891b0827,-12.095419961426137,-77.10735293637713,Paultown,14.25,Electrónica
834f151b-f632-4e02-93f5-510b39a4e3a8,-12.07806536526446,-77.18686326324911,Powershaven,6.98,Ropa
61890a1f-8feb-4024-b2ab-700332b09b00,-11.930953262443387,-76.88580039461159,Port Holly,12.95,Alimentos
339e301d-7edf-424c-8495-67acee0c7d7b,-12.194309790902867,-76.8611717040948,New Jameschester,6.91,Libros
67af15bc-3185-44ad-a018-c6aba8cef731,-11.933862157180233,-76.84650095410858,Gordonside,6.72,Electrónica
b83c70c0-9463-4ce5-b9b0-630e75d8545b,-12.02941826962006,-77.14432189254936,Port Linda,7.18,Ropa
9ddafec1-380f-414b-b4cc-0c84a73f8083,-11.98506600110251,-77.00841552928883,West Christinaburgh,3.91,Ropa
d612a4c8-5730-44cb-ad05-85483de5db21,-11.93706757585944,-76.98413394150089,Lake Michael,12.57,Libros
b43921b5-e368-4c77-b4cf-bb07fc3009ee,-12.053554243917741,-77.07834488793769,Jasonmouth,18.59,Electrónica
95edb3e6-b928-4827-bfa2-62d9951313d6,-11.983757856631275,-77.17299072318337,Port Ashleyside,8.15,Electrónica
6c54f3d0-56bd-45fa-9dbe-733938f9f8b3,-12.196737822275079,-76.98713257285866,Johnsonside,19.11,Ropa
836528f5-f6d5-4603-962c-fc5f37d0104c,-12.099415668422589,-77.10074257521525,South Kimberly,19.71,Electrónica
8482de3a-25ff-4722-8bf0-406a9aae0ec3,-11.926189669103138,-77.0249313442543,East Jeffreybury,1.48,Alimentos
281b6fd4-dc00-416f-a13c-7f832bf59656,-12.142499144660961,-77.16426759744188,West Davidshire,2.31,Ropa
14592749-2af3-4444-b9ad-470c765adc53,-11.9973811130973,-77.07547909508155,Matthewside,6.64,Libros
1a129c4f-0d6b-4402-9836-5ddc252712f4,-12.140717934042417,-76.85797937086546,Scottport,4.71,Libros
5d23e208-9ff8-4abf-9fc4-79667417dddc,-11.941969579983354,-77.13273184387788,East Ronnie,17.13,Libros
a597753e-566b-46a2-9322-2f774be91a34,-12.023975545658491,-77.15481969490563,Lake Joshuamouth,7.26,Alimentos
a8991a24-4580-4a73-8135-7ba8d2179925,-12.081464673295987,-76.93094143803523,East Kevintown,10.17,Ropa
663f6850-5da3-4c98-9cdb-1a4d9388d5a8,-11.9195245588574,-76.97202157552695,South Willie,13.18,Electrónica
cba29369-3772-425c-98cb-8169c4b737db,-12.11192148124424,-76.95055186090818,Davidfurt,2.37,Libros
492358a9-81b9-4691-a680-90f90ba2fed2,-12.08861255392414,-77.05768053307695,Lake Robertburgh,11.53,Electrónica
02de3cdc-f187-4df5-bdf9-845644a3f5d4,-12.018262548144712,-77.11224612305912,New Kathy,14.84,Libros
04d8db07-bfd8-4c77-8a6c-141c392af192,-11.986857260894865,-77.14887501124937,Simsmouth,10.21,Libros
8ac711b8-1458-4a7a-b627-c8bf1adebc68,-11.996542311034979,-76.84663215966907,Santosmouth,17.53,Alimentos
8780e9f2-7a46-4eac-8f09-73e80e8ba165,-12.005874769114076,-77.0345223380227,Michaelton,15.28,Alimentos
32c273e6-ea7b-47ed-ad3d-54d7e81d96b2,-11.948392898584272,-77.15957265630833,East Keithton,4.39,Ropa
e40b21b0-ef43-43e6-8ded-b1cd6226ccf0,-12.104028360499797,-76.95037328395203,Kristinside,5.93,Libros
962230dc-bc54-4ee3-87eb-20da948b5e61,-12.109318688175446,-77.18098871286946,Wintersland,7.28,Ropa
bf9f390c-c0d5-4aa8-b86c-3b82b52b689e,-12.071555655939475,-77.0107929937717,Davidview,8.82,Electrónica
e48c117e-84cc-4645-80a1-70415862c24f,-11.932202248501348,-77.01415722541971,Alvaradoside,0.77,Electrónica
cea2e121-6c28-43c2-b1f8-a495d9b534cb,-12.110910957583215,-77.07952566492271,Bestview,8.13,Alimentos
ad7f7902-decf-48f4-ac0c-d3f8e0ee8b00,-12.005070829949185,-77.13054948812243,East Timothy,5.26,Electrónica
ba71dbb8-90b4-40ca-9be7-0dc949fe721a,-12.162252568589409,-76.8800072780251,East Stephaniestad,8.43,Alimentos
679702ad-624d-43a8-b0d0-47f49976baf3,-11.905516694270618,-76.8359865596294,South Adamfort,19.82,Ropa
676aec71-13fb-4017-9433-55f5c2f76df7,-12.127125815517745,-77.09437294452377,Davishaven,6.3,Electrónica
abfdb3b3-cf50-4795-b508-2044f1b8b8ea,-12.135203415950937,-77.02348560199525,New Darren,10.78,Electrónica
d4eef5ff-0abb-4883-a119-d31e5c1ece60,-11.978587237757804,-76.90681015902092,Lynnside,4.53,Ropa
21dbc428-278f-432b-83d2-fbb8109b5075,-12.054815854571418,-77.17629744401937,Port Moniqueburgh,11.93,Ropa
78afc247-3923-4672-8fe1-f6ce04ae8c55,-11.965462401715982,-76.96950850195205,Victoriaside,2.5,Electrónica
70cef0ce-7484-430f-bc33-9766837f649d,-11.900188178426262,-77.10421005562696,New Elizabeth,11.48,Libros
d2a1c924-010f-48eb-a9de-7e0328a565af,-11.999439383153716,-77.12591123967793,West Thomasfurt,5.02,Libros
6f2ed9b7-57a1-498e-9d19-8ed3774c5b34,-12.120194238366615,-77.1355700743286,Lindaberg,5.17,Electrónica
6a974481-108a-4761-a342-050f61db646f,-12.08957690001063,-77.07800010249717,Kellyton,13.57,Libros
bed2b5aa-7b53-4956-a80e-240bd8ac9529,-12.154959258186818,-77.17173043246781,Schmidtfort,13.54,Alimentos
0496d7cc-4d30-4d67-8b00-ab38cb8e7852,-12.058216966383139,-76.82287224758909,Brendamouth,4.71,Alimentos
1f3d860b-3055-4285-b925-b857421dfb9b,-12.095582627295595,-77.0367087409585,Roberttown,10.03,Alimentos
6ad4ac23-9fac-4f3e-8f7c-a589d0263f05,-12.029176133074024,-77.03756682480008,North Jennifer,5.59,Ropa
30838c4c-96bf-4b12-ae94-1ab8a5447ef5,-12.173193765833755,-76.80062552498553,Owenland,1.62,Alimentos
a46c4bfc-b795-482a-9470-101ba3ca543b,-12.01282154474715,-77.15083271581022,Lake Aarontown,8.67,Libros
2ff3627e-f386-4529-b23b-4314347d3c6d,-11.953570603408526,-77.15709426258144,South Scottland,7.13,Electrónica
cb2aaf12-9f70-4cd2-bb98-87ee9b066632,-12.090136908825686,-77.14935343874329,Port Susanshire,12.96,Libros
9b6d0b7d-d23f-4e14-9722-67e8a6980ff5,-12.033625984394812,-77.03022943422523,Port Adamview,2.53,Alimentos
bc309502-5f91-43b8-b899-70ade48a5c3c,-11.947171022389732,-77.0694665785467,Port Erika,1.08,Electrónica
23344c59-bc33-455b-87fa-e4c2c3f29d60,-11.969368843769663,-77.17745304609247,Huberville,15.81,Electrónica
cb73021b-1879-4924-8de0-7e4e309899cb,-12.056162181746243,-76.94782425229164,Lake Jamesland,12.97,Electrónica
16d94e9b-8223-4be9-8704-4437a6fe98da,-12.183707467477051,-77.14695743543216,South Charlesmouth,8.26,Libros
0d59e7de-bda6-4779-aca4-5ce2c3eac62d,-11.997126188117617,-77.16477205199902,North Amyhaven,4.86,Electrónica
b45fadaa-734c-4d82-a6c0-e24e632a7139,-11.986745415890292,-77.0578080942767,South Kathyberg,15.41,Libros
345de4f2-a822-4ab6-8d31-a980084c01e3,-11.96307865507695,-77.19758145547803,Jacksonchester,7.41,Ropa
e6bdc2b0-2e38-4f0c-8bf7-bc92d919b530,-12.011959671714736,-76.80682939388211,Port William,17.77,Alimentos
7cabde0d-1657-4134-bf50-90f8a58835a0,-12.114355229253722,-77.0077692765855,Smithshire,18.24,Alimentos
dc1fcd3f-7210-4a22-abcb-d12b02bfe98f,-11.904615414171179,-77.17973186233729,Gilbertstad,2.9,Ropa
13552fae-73a6-4d35-aeed-5a5a44d409f5,-11.94053770897569,-76.81039878963942,Port Kimberlymouth,13.32,Electrónica
9690855e-0fb8-4981-afc0-576c62911946,-12.060570156814627,-76.87114242294054,East Jessicaburgh,16.78,Libros
6361ad4f-9c73-434e-bfdd-752d05b5645a,-12.05128961230694,-76.97828305030794,Monicaburgh,11.09,Libros
9f44f113-3b3a-497b-adf5-ce5dbefe51ab,-11.96581543105762,-76.94810336492775,Douglaston,8.34,Ropa
bdaac6bf-d816-4a48-9a72-e6ce7a19ab71,-12.093816087787294,-76.95555099364101,North Stevenview,15.7,Ropa
ed82dd04-f851-4aba-9da2-7ce5f3a71d52,-11.922849893486369,-77.09982540191474,Michaelland,18.14,Electrónica
ddc6e3aa-490d-411e-ba9e-7fd4bddedbe2,-12.088986899615154,-76.86869122238883,North Alberttown,0.71,Ropa
c696eea8-f8e3-4499-b161-82070f6e5464,-12.196704452681615,-77.02522268354332,East Sean,1.06,Libros
3b168a35-bb04-430c-9708-10c07deb234d,-12.143634036462526,-76.80947082571257,Charleschester,13.85,Alimentos
12df0e86-778f-4c5b-83ac-e3ec03eab7a0,-11.916894388872501,-77.03747959692419,Paulfurt,2.89,Alimentos
0f25eb01-582a-481a-aade-fe4029dff591,-11.941157387399283,-76.89293253638091,Dianeview,14.48,Electrónica
30085ad5-080e-4946-a9cc-ad3013f62dbd,-12.103365746694797,-77.05563665943141,Escobarville,12.77,Electrónica
4a8858d2-cadd-44c6-becf-e0416a1b4946,-12.062012865379657,-77.18421624019939,Brownfort,9.28,Electrónica
fbf931ff-8fc1-463f-95ad-c85e0bcd11ef,-11.915560977324851,-77.06353301072555,Davidport,7.29,Libros
a9024405-3df5-4c24-a9c5-9090351241af,-11.92639903606597,-76.99612705872815,West Sharon,10.15,Electrónica
5ca5d2d7-fdac-466f-b7c3-2964a15c8f64,-12.143329192663327,-77.01526634541001,Allenborough,1.54,Electrónica
767cfa0c-a89a-491e-aff0-e2d1f829c7d0,-12.010359005789464,-76.97430721702456,Hallton,16.54,Libros
e5a8faf1-68b3-46ea-88a4-f852a197fef0,-12.053260949385992,-77.06542272088932,North Stephen,6.39,Alimentos
1c08152b-ad33-4337-befa-57121f0e6de6,-12.059397108001697,-76.89569047377915,Johnland,19.06,Libros
a8ef8e3a-0daa-4295-a10a-7d8320aedbc2,-11.979568651289908,-77.01827411740484,South Jimmyton,7.5,Libros
665f62e6-7226-428f-96b5-3fb7a639a459,-11.981073435052092,-76.95989215182074,West Ryan,18.8,Ropa
b19b8f28-463c-41b6-b795-6cdc77db3630,-11.911518423765036,-76.92526874595636,Rodriguezbury,11.48,Electrónica
e0c5bbd3-dca3-4cbb-abcb-85f18b1312e6,-11.977843041728638,-77.16934403432127,Audreyton,18.83,Libros
e4aa3efe-4fea-4709-961f-ee68620ed590,-11.999362745600376,-77.14850450541192,Port Janet,10.58,Libros
c01f8142-254c-4e59-85a6-f616fb7e0543,-12.002793335527596,-77.02832100628403,Port Matthew,6.14,Ropa
a0b1f552-5534-4aed-8f53-49567afe93f9,-12.177012181895401,-76.9066568950216,Teresachester,1.89,Electrónica
910664f2-1903-41a4-a6e0-39584ced7dcf,-11.987798116852558,-77.15638649309204,New Sandrastad,11.72,Ropa
e5eb4b3c-7a6d-4278-9fcc-129c853d54ca,-11.963836423829054,-77.05515112187734,Hernandezfort,13.47,Libros
9202ecb2-618d-40be-942e-2a6036c466a8,-12.034041105786088,-76.87377301320873,Lake Erica,17.6,Alimentos
2d27a573-2e80-4daf-a418-c6b3d52b6e88,-11.915165309790257,-77.02915847667468,Lake Mikaylaside,8.7,Electrónica
b54f5bdb-adac-40ca-a009-4a030f66f5bb,-12.17238145436603,-77.06825392845663,Woodview,14.59,Ropa
d6fa8166-8434-4174-9670-a3c1db245629,-11.969261629761252,-76.93848188310382,Reginachester,13.12,Ropa
4dfd72ab-3381-49a1-ae7c-0377c5da7b00,-12.154083387274612,-76.8627465857265,North Christopherchester,2.83,Alimentos
bce2d718-3372-405f-9ee2-2ff264a15b6a,-12.058819347350568,-77.07977662854587,Tiffanyville,8.48,Libros
038dab14-7927-4f4c-ac21-15a4c5632f97,-11.922082011940578,-76.93073825448461,Allisonberg,5.09,Alimentos
18a7b605-7642-40e3-af04-fb62a19a2335,-11.994678406960274,-76.98772142805551,South Charleshaven,5.06,Ropa
5436d9e7-1921-4426-8e56-ccf62bbac39d,-12.01593801880612,-77.03091526628114,West Timhaven,4.62,Ropa
31743e68-3a9c-422b-8788-ea7e1b9f7fc0,-12.04340124617147,-77.01240687261758,New Matthewmouth,15.87,Alimentos
3c251f37-ecee-4d7d-83ed-06657fed7ff0,-12.04648438342337,-77.06767752245929,Williamsport,5.14,Libros
33643368-2439-45b3-aded-f8246e045351,-12.117387870822428,-76.87757159521563,East Penny,12.58,Alimentos
5e9f0c4d-59e0-408e-b820-ef8e83ef6486,-11.941829553742986,-77.04466214948668,Allisonton,8.98,Electrónica
46d1ca90-c6ae-46ed-a0e6-afb801a6a84b,-12.078604166241261,-76.95817469736075,Port Theresamouth,11.44,Alimentos
2e1f0b21-71db-4aff-bfe9-845cc6e65eb6,-12.117860099978085,-76.97954723055051,Hayesbury,4.18,Electrónica
f4e0568b-1e0a-4c08-b8ad-be3600515053,-12.132697296017017,-76.89993874229687,New Molly,3.92,Libros
ddf7d37f-2fb9-4dc0-b92a-1e9659b6229b,-11.949260584779744,-76.845366547858,Jenniferville,8.42,Libros
ab4369f8-0daf-4330-9dc7-dd2e1ed54cda,-11.917939650568798,-76.94740776960991,New Susan,8.84,Alimentos
019a6807-a379-4889-ae98-4029996d84fb,-12.033174779994367,-77.06391738667472,Evanschester,16.82,Alimentos
a2462c32-186d-4086-83b3-3f9e99a9df3c,-12.16945914965269,-77.16058816399104,New Taylor,15.57,Libros
623d76d0-28fd-4f25-b11c-95bf3985bb51,-11.990759495505017,-76.81194986590451,Jenningsville,4.74,Electrónica
2d82d667-7f40-4f97-ba27-9e42235912ea,-12.083568019406385,-77.15780521683074,Port David,11.93,Electrónica
328295be-7be4-4d18-8125-35cbba0cd950,-12.086760278388216,-76.92947204193472,West Michaelport,4.54,Ropa
73b79c38-a498-4c7e-93b4-df9024013e36,-11.915602546340226,-77.00422790960559,South Jacobshire,2.72,Libros
e1867891-e7c9-48d8-9f51-6072426a228a,-12.018596386545301,-77.17346662220048,Garciaville,4.65,Ropa
dc47eee2-aace-4d38-8705-e38d6acbf837,-12.187178286555731,-76.98261584287901,Bernardborough,7.61,Alimentos
51f9113d-184f-45a3-a446-804ca63507be,-12.177901593971688,-76.9545378091333,Haleside,12.68,Ropa
d25b690d-53ca-4ce4-8694-c91c971c6f07,-11.982610136601838,-77.02774228832021,Webbland,1.79,Libros
2584fb92-5efa-43b9-b802-266a79b935b2,-11.968757085130202,-77.12537926134847,Lanechester,16.54,Ropa
b76ab241-6011-4070-9140-ab2cfa0b0978,-12.186406883407697,-77.118522407361,West Anna,6.12,Electrónica
5a56f793-f40c-491b-ad75-2ee62b785ab8,-12.146233859811293,-77.17578549318159,North Michaelmouth,18.48,Alimentos
972193ae-ae41-4161-86d4-2143fff5f441,-12.074985744418942,-77.02786963248585,Lake Teresa,12.41,Electrónica
ceca52f4-d7c6-42f4-9721-67f4df43e47b,-11.93427439742825,-77.18276789615145,New Michealchester,8.83,Alimentos
4e8a3f41-7995-4356-be37-ecfd9efbc4e0,-12.089153243440023,-77.08927558322252,Joshuaberg,2.03,Electrónica
aeefbfe1-e694-4778-8a97-052a1d8e87ee,-11.916188567205607,-77.00314740128424,Contrerasburgh,3.04,Alimentos
88430c3e-dfff-4f42-b06e-c6ea5536e862,-12.026797216856808,-76.95589163155152,West Jeffreyshire,5.74,Electrónica
ae00b1f4-5644-4de0-9b5c-9408dd375459,-12.06350235103958,-76.82402953729493,Smithborough,11.1,Alimentos
fc5f9c52-8c4e-4dff-ac3c-32fc09c3c2c4,-12.133011422908684,-76.88838173264347,Fullerstad,19.43,Libros
c1e71424-1213-4d5c-8c20-6bffc94be1e8,-12.140573295040584,-77.10796931324039,Lake Georgeport,10.53,Electrónica
135f5b1e-c450-4811-8af5-549ae13db8ae,-12.004645031346033,-76.95999641099907,Port Scott,19.17,Alimentos
b04db2b1-e67a-4247-903e-cafeafb53954,-12.178793808332287,-77.14087438185365,Lake Rebeccaville,3.72,Libros
6cab2d9e-74d5-458b-b051-0610f67bd556,-11.905800824768486,-76.93288942829805,West Brendaton,16.63,Alimentos
d302868c-d529-43ef-802e-a7a51e8edfcd,-11.90583080190872,-76.80997478302916,West Patricia,2.84,Alimentos
9aab3293-dceb-4c93-8f3e-a38511c736f0,-12.026333378761585,-76.93846240874943,Alexanderville,13.73,Electrónica
dfc2a4a3-9e88-438a-9463-7b596577bee4,-11.95161873206159,-76.86538317088909,South Randymouth,6.65,Ropa
cfec4721-39a5-4256-a83a-febe5ed8f865,-12.108241418582098,-76.98641463502226,Johnmouth,6.07,Libros
e29ab8c6-2ccb-453e-b3bc-f8ca45e4778a,-11.97331945171357,-76.98240549960828,Priceport,5.12,Ropa
98c5b779-5d51-4326-8551-47c8995b33a0,-12.050811438461427,-77.05791908065731,Port Daniel,16.27,Libros
13e2f3a5-fc5f-42da-8887-8cbe9c6bc274,-12.026928043546155,-77.19125001147788,Josephbury,19.49,Electrónica
fe907c00-3dc6-4d1b-b65b-48bed2a5ce67,-12.079993604168607,-77.16305248363193,North Nancyport,6.52,Libros
2e852333-609a-493a-90ec-39c0f36ac28d,-12.085801828291435,-76.97006630247795,Port Craigmouth,7.6,Alimentos
70b383ba-e273-424a-a75d-6221edc6343c,-12.121395937738786,-76.84372904507227,Lake Brittanychester,7.76,Ropa
7e02a01b-93f4-4c19-91db-7319b1c03bb1,-12.11926935960115,-77.05996147577801,West Peter,11.37,Alimentos
3923243c-94e7-49ba-890d-918be9e6b86d,-11.908904299103778,-77.11586180075474,Rachaelchester,9.06,Libros
bd6290e7-3d40-4f57-9d93-d21018d1cb43,-11.927372603462391,-77.11829419883206,Cochranbury,19.18,Alimentos
12a03745-68ad-401d-b8c6-b86b8dbb8343,-12.14168869545221,-76.88492894480953,Port Joshua,13.47,Alimentos
5d4251c5-40aa-4704-8097-f84d51e64238,-12.186404882506588,-76.94667793327413,North Davidton,5.79,Alimentos
c028c026-089e-423a-b12c-7d9cb3cbded1,-12.065837542466245,-77.10734326594651,Lindsayville,8.78,Electrónica
bbc5d7da-39f7-44c4-a89e-4e8a0469bf47,-12.063977497688901,-77.0703769540354,Michaelview,19.42,Alimentos
f7c448b7-7aad-4c3d-8a19-531ad13f91b4,-12.03015061961324,-77.17914507398497,South Tiffanyshire,10.84,Electrónica
7a152c13-3cca-4627-82d8-e494c52d7671,-12.08706610284288,-76.80933252285986,East Julieland,7.51,Ropa
82c424f0-58ed-4da7-afe5-914e02d7bfc4,-12.151670168804761,-77.15345651144935,West Laura,18.93,Alimentos
4871846f-8d07-4fc1-9efa-6bf27c360007,-12.13181061810742,-76.80614014880486,Taylorville,16.79,Alimentos
48bc6065-3647-410e-9fe2-527fa3ebea1d,-12.181844946010791,-76.87640064878119,North Christina,2.86,Libros
eea55faa-dd88-4d5c-961a-307273244e14,-12.171633545985317,-77.18747621863221,Shortborough,7.83,Ropa
5dc89dbc-4a43-44ef-8a2f-92aa2c25057e,-12.15112365731739,-77.1666683720729,Port Derekmouth,14.27,Alimentos
2d339cd8-d06b-4ccb-88cb-33b0d3171022,-11.938336056190234,-77.00762952331247,Timothyville,19.43,Electrónica
a9b1a889-3f63-4ed1-9cfe-3d1666957c66,-12.171327679215404,-76.82542637608346,Port Victoria,13.07,Libros
