cliente_id,ingreso_mensual,num_transacciones_mes,antiguedad_cuenta_anios,tipo_cuenta
602c3738-66f5-450d-ad1e-7707fb84d7dc,3144.04,29,2.4,Corriente
af6f0f68-3dad-40c3-a97d-7c9c8925bbde,3736.22,24,5.8,Ahorros
52de4cdb-7dbb-4b86-941c-a5aa64f30aa8,1772.65,12,4.6,Ahorros
996f2e41-8e5d-4e13-93da-b46324321a9a,2691.15,20,0.3,Plazo Fijo
655030c3-ac80-4cb7-92cc-26919c058c10,997.7,31,0.4,Plazo Fijo
c87e1772-7101-4da5-9e0a-edd3b567eab6,3479.07,27,0.1,Corriente
cf6d9f5e-7fa6-49ab-bc86-f6542a0c0640,3776.64,26,2.3,Corriente
302862c3-32d6-4a51-b6c8-ca4928865b99,2420.18,26,6.8,Corriente
17e4c4b6-c59f-47da-823c-ff39beff9d05,4888.78,18,0.9,Plazo Fijo
f7f4f547-32ed-4e36-9ace-da4f9ff5b84e,1529.08,32,4.7,Corriente
f9e83058-6eab-4d54-afdd-2fb0012c1e7f,1242.75,27,1.7,Ahorros
ba02a4cd-92ff-4ab8-a6e6-1e82b75471b4,3269.34,23,8.0,Ahorros
042d4667-141c-412c-900a-2b29fc267514,4256.52,23,8.0,Plazo Fijo
de46d31a-b62e-4eac-a585-ac864162cc5a,5020.71,28,7.5,Plazo Fijo
e37f6dad-db42-4153-a16c-da87ca7805d3,2449.34,35,3.7,Ahorros
0b5c5214-bcc7-417e-b7b5-4e8d258f814c,4294.42,25,1.7,Corriente
adefca9d-95b0-4a03-8d4e-9d6db0e86fc3,2953.79,34,8.3,Plazo Fijo
babe8914-2f93-49c4-83cc-1822142c73ea,2792.85,26,1.0,Plazo Fijo
cac04f4b-e263-4a31-887a-f994f14a43e5,4060.39,21,1.7,Plazo Fijo
d3e6b086-5209-4bda-bf4a-46ade33bcf76,3782.79,34,1.0,Ahorros
f77f64d5-6400-4c62-9861-3225a7de161c,1108.33,24,5.6,Plazo Fijo
1f28a8d7-2feb-4530-b022-c9855ef6c2c1,4771.85,34,5.8,Ahorros
eebd8b10-1b1c-48d7-b134-10eb43716de4,4656.11,25,5.3,Ahorros
9ffabf76-6c87-4a10-8265-e51b6deefc5f,2249.32,20,2.7,Corriente
94a8a8b5-98f0-48bc-9f85-3b4f26517bb0,3474.96,26,0.5,Corriente
4d72c43e-5ccd-4988-81d0-e7eb149e3fdc,3592.84,25,12.1,Corriente
e790ca50-c915-4e26-b2db-ce33f5728a74,3312.81,31,3.5,Plazo Fijo
5f9c3124-2f96-4ba0-bd8d-26fdf2684523,2339.63,24,2.6,Ahorros
6b0721b0-6387-4e05-ac08-e450a06c00c4,2194.05,27,4.4,Plazo Fijo
a3c16bae-dc63-416d-bacc-0af8015e4004,2969.34,33,1.1,Ahorros
a1368f72-324e-441f-a31b-9b0e043360a0,4407.27,28,0.7,Plazo Fijo
2a947374-d88e-4e70-a40a-14cd006b961d,3652.32,34,2.6,Ahorros
218cab72-dc43-4dd9-880a-944ac8ec5e2d,2555.26,17,1.3,Corriente
862c915d-8e42-4436-9918-e5f4671cd5ed,3926.04,23,1.4,Corriente
deef2b5f-5262-4abd-96d9-567fe79c61bd,-418.25,26,11.2,Plazo Fijo
cd0ecec2-e5d6-40ad-a439-3b542868955f,4378.52,30,3.8,Ahorros
a6f4aac1-ffe9-4a3f-942b-fd6d01de167c,912.34,28,3.3,Corriente
b03ec8ef-5e82-4201-8cfb-d64396bd97e3,2565.07,22,5.8,Ahorros
13cfb95c-1a75-4c90-9a11-7a2cf026800a,1656.4,21,15.1,Plazo Fijo
ceba4533-11aa-406f-84c4-9ca8a25ef373,1446.38,22,0.6,Corriente
644b2804-7dac-45a0-a410-b66546c25a36,4392.99,23,9.0,Plazo Fijo
78c06b3d-9c12-440c-87bb-cea00547f15b,2438.76,29,4.4,Plazo Fijo
5892cc35-4cf9-4fe7-be52-8b6b667bdef7,3415.8,27,0.8,Ahorros
6fadb2cc-1b50-4fce-a817-bfdf5c825aa5,2943.7,27,1.8,Plazo Fijo
fa29cb05-77e3-497e-8515-45e82ad97a04,3572.45,32,3.3,Plazo Fijo
9cca60ab-5d1d-4a36-97ce-8768c14e17b2,3092.19,17,5.9,Ahorros
65183d85-dfb7-4423-bd74-eb7f51f82f4e,1460.41,25,1.4,Ahorros
c3a5fa6a-91be-400f-b335-0785948aee33,4195.52,24,3.8,Plazo Fijo
db3a2268-3a2a-44e8-9b73-5e39a4503649,2407.49,25,5.8,Corriente
523c4edc-941f-49fc-b248-3cddecdc95de,1132.1,27,3.0,Corriente
168f1e9c-a2cb-43b7-af2a-9b32b14bb70e,2486.26,19,9.9,Ahorros
4bacefee-a392-4d39-90a6-e67a0e2d4e14,4800.91,26,10.2,Plazo Fijo
3b44f083-d103-4b10-b069-085dd4e52730,4020.27,23,3.2,Corriente
65863728-845e-47d3-9a46-415ef2bdb876,2581.62,19,18.0,Ahorros
d1a257f6-fa1d-4a7d-9bca-8613cdc03c82,2580.89,27,0.4,Ahorros
11ae0788-2617-4859-ba18-106ae8db63d9,2614.04,17,0.0,Ahorros
c133697e-a0f7-4d01-8a8a-d3d556e6d5a9,5492.1,23,2.4,Plazo Fijo
b93fa42c-d70d-46e2-b034-d542a19d7732,3458.32,24,4.6,Ahorros
606881f4-e1fc-4e0b-ab30-655674b67e6b,3516.05,22,5.0,Corriente
362dce89-859e-4395-a49e-8c9510f9eff4,4236.34,21,3.2,Plazo Fijo
b28f0e2b-91f6-4949-b233-7965487390fe,3286.55,21,0.7,Corriente
ff2539ce-bdb9-47c5-9ef6-6a51f66fe3cf,2689.15,22,0.9,Corriente
f1bc5209-9949-4c01-b724-c2e02568c9df,2764.38,27,9.6,Corriente
ec974b48-756a-4422-87c2-187784b19919,2914.08,27,10.1,Plazo Fijo
7641193e-95a3-427a-b55b-08241bb12643,2955.33,21,5.6,Corriente
f7b9b723-856c-4d78-9378-69dd60afb880,3873.16,24,5.5,Ahorros
63073969-74ac-434d-b873-3d8bac46561c,3062.34,26,4.6,Ahorros
b3592199-932e-49d0-8b2d-7361976f7b26,3879.17,26,1.1,Corriente
6b306216-55c9-48aa-abf3-4202c31f36cc,2903.14,26,2.8,Ahorros
e7b91e30-acb0-4511-bd6d-3ae3f1b5c80f,3094.36,18,6.0,Plazo Fijo
f92b7902-512c-43d2-b0c8-ecc162224850,602.16,21,3.9,Plazo Fijo
7cbca01b-c2b9-4a39-9438-ebfe77d0d480,4099.59,24,0.1,Ahorros
a3cfc99c-79f5-469c-a9e7-fd3fffad4636,3415.79,22,15.3,Ahorros
561d733a-6eb2-4246-b2cf-2daeb445cde7,4197.61,27,9.3,Plazo Fijo
ddf38dfd-42e8-424f-96e1-38bd5ae039e8,-475.51,29,1.5,Corriente
c50fb206-dab4-4349-b324-cef9cdfbc01f,5506.05,27,4.8,Plazo Fijo
0fecbf65-b7e3-4121-9fa3-900378b19f5c,2832.49,23,12.8,Corriente
407176d8-032b-4b10-815c-f4e6fd9e800c,4329.82,30,0.5,Ahorros
9277e367-6266-47a7-b447-edae41751c48,1752.11,21,3.5,Ahorros
d7eac150-d70b-4272-af73-9d6172c4f054,3735.33,23,3.0,Corriente
863bb081-c409-46ad-b170-0a1b40eee363,1735.9,22,2.6,Corriente
952f7272-f696-47dc-adb1-5854e76a1ccd,2251.48,18,9.0,Plazo Fijo
ca31e2f1-a9e0-4150-9ddd-05be2bbe1e57,5296.84,33,2.4,Corriente
91f5be44-47b0-428e-bdea-322c87c328f9,2771.18,28,0.3,Ahorros
f36471f2-c5de-46eb-be41-2aa7b28fc75d,3260.92,27,0.3,Ahorros
6de57a0b-ffe0-49d4-a3bb-ba60b8c2e678,4044.08,22,0.2,Ahorros
c3f5f4cc-17de-4790-8496-1352b1e1b047,3594.82,25,2.6,Corriente
7404c5ae-fc0a-4f43-ba5d-ebabd4251f3c,3180.5,22,6.3,Corriente
ddf24e81-10bb-4829-868e-51c3af840d79,3437.95,17,1.1,Ahorros
55811424-f324-484f-9997-77a565328487,5884.1,21,5.2,Corriente
4de12563-b3f2-4f60-83de-9d6cd0d1e884,2930.86,25,5.8,Plazo Fijo
49b2894e-3e10-470d-957a-a23a8cd15c2c,3241.32,25,1.5,Plazo Fijo
41ffcb30-9d86-427f-bede-dafe3af87acf,4260.79,26,4.6,Corriente
37313e46-f0b9-438c-8954-c0a6a0c1079d,4326.63,23,5.8,Corriente
a6bb12c0-603d-4c4b-a095-139a9cd0160e,4424.44,23,3.1,Ahorros
514b4e20-e7a6-4b7a-ad44-767e040de49c,3766.48,24,2.1,Corriente
0af60c5f-21fc-4cc8-b049-c2b873fc8922,1628.39,18,4.8,Ahorros
e01b68d5-7973-4fa1-aa6e-9f94ac02b6e3,4960.12,29,19.0,Plazo Fijo
fc0d07c4-46ee-4819-9677-37e34c9dd62b,1624.39,19,2.8,Corriente
1219326a-e174-45da-833f-d5ed5c8f2e9c,3363.16,24,2.5,Plazo Fijo
4aba9938-5dab-4d90-9171-0b886778620c,2094.87,23,3.1,Corriente
1dcf0d72-30bc-42df-a9c8-225949ebd44f,2923.03,36,0.4,Corriente
29d665b3-c33b-42e5-ba08-93c60dad30eb,3394.51,30,4.0,Ahorros
adfb4d9b-1bb1-4554-8928-d5ad7fc4362e,3385.63,31,2.0,Ahorros
f3078b8d-e3fd-48ca-b88b-e13b60a7557e,3506.3,20,0.6,Corriente
2a3f1f8f-6005-4a75-a9c1-9a96781c57a1,4936.45,29,3.1,Corriente
f8d57b00-08a4-45d4-92fb-04680368de38,3544.24,25,0.0,Ahorros
6bb0c011-edb8-4e70-b31d-5127c610fda2,2707.01,21,2.6,Plazo Fijo
f7d54abc-5d93-466e-94a0-7222e9047a8a,4156.9,32,0.6,Corriente
c8363d9d-cde4-4de7-9346-493997a6d152,4427.36,24,0.1,Ahorros
8a9293d3-38b0-4e4a-aee6-5cf60a2791ee,1526.87,23,8.7,Corriente
bf201b9f-83bc-486b-a182-eed00739bc34,3716.88,28,12.4,Ahorros
5bdffc77-8007-4ef2-ad39-ef1f428b1543,3841.41,22,1.2,Plazo Fijo
96191ac4-d143-4141-b42d-cd2fa3d6ac65,2642.92,22,3.9,Corriente
12905f87-8f6a-4c07-8613-387ceca44448,4650.85,22,1.6,Corriente
fdaf1cf4-b00b-44be-af91-151a2a7ffe69,2819.93,21,3.4,Plazo Fijo
199ee132-b19c-44f6-b5ce-2c3e722ef5ce,3150.69,24,2.9,Corriente
ac1a3cf9-0e69-4813-aa23-cfef82e1264f,2792.31,25,1.6,Corriente
b8d5ab28-da40-447c-b05d-cb951d19de45,3018.69,25,6.0,Corriente
dc17f18b-efdb-4c4a-b4b5-7ac5e87927f3,1684.47,22,0.7,Ahorros
1941d49c-8705-485b-a16b-a4c1d8e902c0,1271.94,35,0.3,Ahorros
7ba357e2-5601-47bc-8c45-20db00809906,4913.41,26,7.3,Corriente
a51b7a7b-751b-4a73-9694-5c31ef03a772,1983.65,22,5.5,Plazo Fijo
6c8f463d-ef33-4bb5-b0ec-3c14d5b7892f,1810.33,18,3.5,Plazo Fijo
f72c020d-593f-451b-8e3a-dfe4c314f8f0,415.93,19,3.2,Corriente
05bc6153-1e41-47a1-ad11-3cd56c099f0a,2233.25,20,3.4,Ahorros
787dc844-fd57-447a-bedd-57368f9ca50b,1412.29,35,2.9,Ahorros
d192674d-b4b0-4808-b1c8-dd38d159f76f,4970.42,26,2.5,Corriente
f828e5c2-59b7-4bb0-a750-9f6c6808e047,4211.78,22,3.5,Ahorros
c7680402-e41c-45dc-af74-df63a030a1e3,2174.22,32,3.8,Ahorros
bb0267f2-48e2-42be-8e33-99b6c506ec11,5702.92,27,5.9,Plazo Fijo
df778a85-eb59-429a-8661-7c5b0f11dbbf,4178.12,24,6.2,Corriente
0f99560b-9a1c-471f-9aa6-2fa1e60b9810,2610.2,21,2.4,Ahorros
173ce276-c5a8-4c4b-b789-664e04291ed8,0.71,25,2.7,Ahorros
1387017b-c5be-4a57-a300-8c26ccbf85fd,5749.13,29,2.3,Ahorros
5acfd873-47db-4c4c-bf04-2053f93194e0,1332.51,27,3.8,Corriente
f6292672-e654-4491-a032-aa67276a804c,1025.52,25,3.0,Corriente
4e0f25cb-0243-449d-a58a-a769f420ad4c,4227.08,24,11.0,Ahorros
497e4ad1-70d8-4c93-ba59-bc9f5bb53b6b,5927.7,38,6.0,Plazo Fijo
32192fa7-7f3e-403e-bc5b-d24042fe29bd,4661.13,29,11.4,Plazo Fijo
6b681854-fe74-4613-a9c3-a64415068395,3676.69,23,6.2,Corriente
715feac7-befa-442d-8a45-624826b98df2,3713.71,24,17.7,Plazo Fijo
7cec6867-8b76-40e5-9770-6402f1e7dc2d,4024.1,26,5.0,Ahorros
2641013e-97cc-45fd-afaf-86b405d15769,3910.71,18,16.6,Corriente
eeb91a38-0869-4104-ac5c-091cdd4b2482,3337.43,19,0.9,Corriente
4601dd46-f615-4b24-8234-a36771581a19,3125.04,34,0.3,Plazo Fijo
8dd44b1b-05db-41a6-a2b0-a3269550304b,2924.89,27,4.3,Corriente
43f6149e-6b55-4e47-a418-005769941741,2095.24,33,20.5,Plazo Fijo
9fcd6b51-0789-41a1-abe6-04d1e2deab9d,2663.19,29,2.7,Plazo Fijo
1686b392-8f22-49c7-8a26-200fb680c2b9,968.45,31,1.2,Ahorros
d76f856f-a3a8-4257-9bbd-c92638197d05,2881.99,21,3.7,Plazo Fijo
1cc07444-60a0-4fdb-a8c9-29fec480577b,1813.69,21,5.2,Plazo Fijo
ea12c659-f406-407d-b75a-785638373aa2,1675.69,10,1.9,Corriente
43314174-e9d1-4a38-ae66-f5631d3b74aa,3215.87,21,6.3,Ahorros
dd6a6b0a-4764-4f3b-a65a-27bb300468b3,4670.4,21,18.5,Ahorros
586a367b-9a9a-42d7-98c1-cb0f5ed94b7e,4101.98,26,11.4,Plazo Fijo
29322ddc-cc51-4ea1-aaaf-103d51b51226,1115.4,24,1.7,Corriente
1b272c36-287e-4a59-a077-553300286936,1812.45,18,2.0,Corriente
d5debff5-ff3b-40f9-bf56-d61899c75f4c,4128.93,28,2.3,Corriente
1ff09feb-b0af-4360-9c99-e78629ff0778,1821.02,29,2.5,Ahorros
7a523cbd-7034-4be3-ad84-76d24191135b,2730.44,33,0.5,Ahorros
cde7b937-23a1-4452-a77c-e8580820b479,3660.06,34,7.2,Plazo Fijo
4b105db3-838a-42e0-800e-b9d6c12d9157,1837.99,31,2.3,Plazo Fijo
d1bb0d95-dc6c-4043-9e5e-3a18c85cc8b5,3126.45,28,10.6,Corriente
80b8e3fc-4823-4992-9fda-84f6704c7ba8,1399.17,36,13.1,Plazo Fijo
69a83982-e3f6-4220-a463-8d5d3ad7cf88,2278.36,26,0.1,Corriente
a710799a-6588-4963-81eb-dd52b9f1d877,3383.74,34,22.3,Ahorros
2aadb71f-5b28-43db-8dbb-5082074101c2,1088.41,25,6.2,Plazo Fijo
25c06210-c52f-4faa-a165-6741055d98b2,3528.57,30,3.7,Corriente
33fbe288-12b3-49e0-9c46-b4f84cba7c4c,2976.43,15,2.5,Ahorros
bb90bc52-b4e5-410b-b68d-5efabe9ea3ed,3662.99,25,3.7,Corriente
b7a071eb-30d9-4afd-ba6d-72e848d1ea7c,3268.7,31,2.0,Plazo Fijo
bf00e5b5-9a99-4c4a-9680-1b6b3cd17355,4636.97,17,4.9,Corriente
47bb6502-be05-47c9-b4ed-9cbadc0e0666,3150.27,25,0.5,Ahorros
7f9f8471-bb0c-4b01-967f-824bac4b0679,2484.71,23,4.9,Plazo Fijo
5c7c4dc7-8dd3-4996-a3fd-94f61da844de,3146.76,23,1.6,Ahorros
27b0dfe1-867a-4b15-aba3-c7656798d950,3651.96,25,0.1,Plazo Fijo
0b2e6971-bae2-4eba-a29d-0b91f6ebbaa7,3058.63,34,4.0,Corriente
ced240dd-14b8-49bb-a316-b4b8eeac17b2,3048.71,29,4.3,Ahorros
3411d41d-50eb-4e0a-8c63-5dbc48e6d1ec,2157.61,25,2.8,Ahorros
a2223449-a80b-415a-8cde-a1478c55bced,2204.52,22,0.4,Corriente
d18776b4-07fa-4840-a827-52c061101f68,1316.87,28,11.2,Ahorros
0e9ef5d7-a2e6-4916-a281-ce60d87a04c4,5099.49,25,4.7,Ahorros
4000d296-00d3-45ce-8f8a-74e6fb648f17,1507.36,25,0.6,Ahorros
e163d6f4-c687-4370-aa55-788a022d2fa1,2168.51,20,3.6,Ahorros
731799b5-3c0a-45ac-b12b-d7edce66bfc4,2137.91,21,3.4,Corriente
51ca23e1-8191-4eaa-9a27-825dbdf6876e,4073.91,29,0.3,Ahorros
2338e33e-f0e1-48eb-a67b-e1f15a4206c4,2646.06,21,4.7,Ahorros
3a6814d4-181a-4bdf-81fa-bd1647c43716,4497.29,29,8.3,Ahorros
5226e6bf-e145-451e-b3c4-373a20f9c126,2191.81,24,6.9,Plazo Fijo
1f2f5ab2-cc67-469b-83b5-bed799424911,3334.79,28,1.1,Plazo Fijo
a90eab2a-a30d-4690-aa5c-f40abe5006df,1997.58,30,9.9,Corriente
28154bb5-8f0f-44f4-b289-dff3e2fae2df,5574.18,22,2.1,Corriente
c6c9df37-5121-4089-b9bd-21fba1e215ed,1574.88,19,14.6,Corriente
0a8eee9e-6c2b-4a55-a8d5-2f37c2a020f7,3371.78,22,0.4,Ahorros
2ae3a2b0-2196-4ee5-9e13-d92a953d8dca,3760.53,27,3.3,Plazo Fijo
63cab3ea-806e-4b78-b40d-021e4769db7c,3496.56,28,4.5,Plazo Fijo
b82431a1-3c01-4648-8fed-b3f1c07ae744,2777.65,22,1.4,Corriente
808272bf-88b8-4df6-90a0-bd97cc36d122,2844.22,24,7.4,Plazo Fijo
8cd1e1f0-6741-43df-b498-af1341302ab6,3052.57,28,4.9,Corriente
62db959f-f604-4e28-bedc-047a67143f8c,2823.6,31,0.1,Ahorros
20a25fff-2bf7-49ae-80f9-b9d833e0b637,4156.65,27,4.7,Plazo Fijo
6eb30f7b-e2ed-46dc-8590-baebe5690568,5652.63,23,3.4,Ahorros
b9348cce-d6cb-4d14-9e94-a54560bfa348,2331.01,25,1.1,Ahorros
51bac870-860d-437a-8b35-e6a73c1a8365,1356.24,25,27.3,Plazo Fijo
908a5395-6c95-4e6e-bcc7-908667932e2b,2894.06,35,11.4,Corriente
20ef4d7e-bc1e-496b-8d53-f0d03eb0bc1f,6095.65,21,1.7,Plazo Fijo
b8eae125-4a92-4dd2-8bc4-e7e21c95404c,2035.59,31,3.9,Ahorros
596df4d8-4514-4998-8300-49d2eea49b86,4966.94,29,1.9,Corriente
283ad7da-dd43-4ce9-a9a0-f5763817eceb,5013.24,21,7.5,Ahorros
3e929e21-ba92-4e1a-ae04-4879159c56e4,2335.69,19,13.3,Corriente
c889dfab-285d-4f76-807d-be5acb652282,3682.78,21,2.2,Plazo Fijo
3f74d37c-71b2-495d-8adb-541039fe0b72,4954.08,28,8.2,Ahorros
4baa1bf5-fd57-4534-ae60-22b4e7d62604,2545.05,26,3.4,Corriente
596e3f4a-7fdf-4536-af2a-48ffd7890b81,2755.7,30,2.5,Corriente
c71ec531-3db8-44ed-94bf-a2a82c5209c9,2301.98,27,13.9,Plazo Fijo
3419f413-a298-44bc-90c3-80e168303818,1782.29,27,3.6,Corriente
321a0ebc-3a06-4b22-940d-6b31e3cbdffe,2220.87,29,3.2,Corriente
08425256-1ff5-4649-9efc-e7a565ccff20,1531.27,22,5.6,Ahorros
9ee5448c-d745-4e99-8b99-d858200cccd5,3040.9,28,1.5,Plazo Fijo
9cd3981a-69e2-4854-a449-294384a007d7,2076.03,24,2.0,Plazo Fijo
39e845c8-1bf8-4443-ae50-339687b331e4,3280.54,23,13.4,Ahorros
abf96ecb-dc0c-4976-a574-207a2628a48d,1132.93,22,5.7,Ahorros
1e81713e-fe70-4dec-87c1-5bbc5882ce14,3397.06,28,8.8,Ahorros
a8ff516b-9b53-438d-bb5d-9c63b23a13d4,4000.23,27,1.6,Corriente
ca9894e1-59f6-4e3b-9148-98ed75e7bcbd,607.52,18,3.9,Plazo Fijo
ec498ee2-70f6-41ef-9a11-0c440ae120a1,3448.87,32,17.8,Plazo Fijo
eaaffe04-5776-40b8-b469-0cea5d973744,4473.2,31,1.9,Plazo Fijo
b3be9d75-46a6-44dd-8e21-797395f80e67,1548.43,31,0.9,Corriente
82705251-1a33-42e7-9b1a-b05f377ac6db,5007.09,25,3.6,Plazo Fijo
2c1ea79c-a6c0-405c-b5db-144ddc19a40c,3502.82,24,2.5,Plazo Fijo
49dccd7b-c83e-4c32-8fe8-d8835ed1dd78,2153.99,22,0.9,Plazo Fijo
7eadf868-2e42-4fce-948c-6ded95e42a45,2933.08,25,11.0,Plazo Fijo
3ad1ffaa-53a9-4085-a921-99ae2e8e7d7f,3669.99,30,23.4,Ahorros
45dd525c-bad9-4a71-be16-959838f41ddd,3091.21,29,4.2,Corriente
70b2271c-3aef-4f07-b73e-fbcb0dbd9c45,3646.51,16,7.5,Plazo Fijo
873dc97c-286a-4f0d-999e-0e402a826ee7,1895.19,28,9.8,Plazo Fijo
5ae4e280-62a6-46fd-98fe-dc1bc71a4e2a,3203.23,32,6.0,Plazo Fijo
11960732-152d-47a9-ad20-df62347639b9,1303.54,26,0.2,Plazo Fijo
01e439c8-afc5-4994-a35e-b04969b3af87,2866.53,25,0.9,Plazo Fijo
96fe7eb1-e46f-4091-86a1-d29c68ffa260,1915.31,33,0.4,Ahorros
7e76a556-4c5a-44ca-9ec1-023e3ace5922,2117.36,24,0.0,Ahorros
1ff317b5-13c1-4fd8-a634-ebd0062a0b9f,4483.31,21,1.8,Corriente
e92bc81b-1404-424c-91ab-778db5a3eb6b,4309.57,23,2.5,Corriente
b108c1c9-7f76-4593-b94f-0543baacc6f4,3730.97,25,1.4,Plazo Fijo
6508c74b-b8a9-45c6-8e6e-a8c85406a5c0,1689.22,28,0.3,Plazo Fijo
37349900-ed8a-4699-9b29-cf4b3fed063d,2620.31,26,3.8,Ahorros
e32817f9-648b-4403-afea-1735253e608e,4455.72,19,1.6,Corriente
d8b932d9-1a8d-4ee4-812b-e1167b9bc29f,3170.06,21,7.9,Plazo Fijo
2e51b755-7662-4024-8409-b164f7e04e59,5783.2,20,0.0,Plazo Fijo
ecf39c6c-c9c0-4d8b-b60e-7a6002072243,3471.98,19,9.2,Plazo Fijo
f8515c76-effd-467b-9e2c-db5d0fab9cf6,3230.46,29,15.5,Corriente
923d2d51-5ffd-454f-8cb2-df7e60e2dc0a,2629.06,24,6.3,Ahorros
d00d40df-9d3b-40ff-a1e5-23ed9dcb3328,3160.25,26,6.6,Ahorros
2109ee3b-e8de-4d75-9f0b-ff92608cf9df,2817.04,25,13.6,Plazo Fijo
7b7db805-e020-4da8-8471-e9c788cf219d,3849.73,34,1.2,Plazo Fijo
c544d942-1c53-459b-8d5a-28a4e980aff6,4148.04,26,26.1,Plazo Fijo
b691bbe2-0431-4c2c-b844-d6c048f5c06c,2056.81,22,7.4,Plazo Fijo
f9e44364-3e3d-4b72-b905-818eca49719f,1402.52,24,6.5,Plazo Fijo
ae234384-1668-4e36-a496-dfd7c95d83eb,796.55,30,2.2,Corriente
a07fe92f-e21e-40a2-ac30-fef03a7f3fb3,3609.59,28,3.9,Ahorros
87f2948b-e12d-4ed5-b52a-2b897d8422f8,1675.96,22,5.3,Corriente
3054057c-cded-4b16-82fa-234b1b47148d,416.53,28,4.8,Corriente
646f6ed7-a5b7-495f-a987-2302d4ff284b,3466.29,19,6.1,Plazo Fijo
6fa3cd5a-a500-4dbb-83b3-079f10c4a227,5991.6,21,0.4,Corriente
6a6a9d4e-4bc8-43b9-8c36-a456cf9ec148,2992.71,25,2.2,Ahorros
2656f86b-3519-40a0-914a-ee581c1ab27f,4006.19,22,2.8,Plazo Fijo
5288de49-1fc8-4cd5-a95f-8fab88d6fbdc,3098.2,24,1.5,Ahorros
af8948a7-417b-4dde-882f-619a385aa372,2881.33,19,0.9,Corriente
21865060-afad-4d22-b9b7-959423f49f49,4102.89,31,0.7,Plazo Fijo
d77bcc46-b7a0-41a6-8a5d-9a5897d7cc25,2651.67,23,2.3,Ahorros
a7ee2ec4-1f54-4acb-a575-5ac22e9dca6d,3320.87,27,3.4,Ahorros
5bb27f0a-84eb-466f-9ddf-f1b5b8c9c853,3386.04,28,0.3,Plazo Fijo
9c254c44-9ff1-48d6-95be-44f1cdacf980,2198.29,29,14.6,Ahorros
7fd32e11-1c45-42e5-8e2f-065e7f63d2ab,4190.45,25,7.2,Plazo Fijo
8d0c4168-1c17-40cd-9595-f20f9a11e023,2790.05,24,6.6,Plazo Fijo
db1cc062-0d4c-4800-b5a1-ce6d35ea1d49,2093.11,32,0.9,Corriente
23ecfa2a-6f47-45b3-95f7-234fe81bd332,3643.81,33,4.6,Ahorros
b08e9acc-e47f-433a-b977-e77341357185,1921.84,22,3.8,Plazo Fijo
2d2f9a25-94f6-4f4e-9e9e-68e7e7533124,3033.82,18,20.2,Corriente
4316ed9b-d164-4ca4-af52-ed0eacb9e29e,2989.06,27,6.9,Corriente
10af0ad0-7034-4a47-9c77-3e1cbbf97bc2,4303.07,33,4.3,Plazo Fijo
4569be9f-3cc2-469a-aa31-0bd4381c06b8,3569.64,17,9.5,Plazo Fijo
f8b8526d-8f97-4288-88a7-5469731ad36a,2969.97,25,0.8,Ahorros
c534d22a-feb9-46e5-b29d-4f254ed57d19,3981.32,23,0.1,Ahorros
d7d01110-f73e-42b9-9f59-0546adde1e53,4668.25,27,5.9,Ahorros
41ff5388-50b8-4bb3-a083-358824729b51,3669.37,25,0.5,Plazo Fijo
ef979029-f20b-4ab5-957f-29952399e7fc,3012.42,37,0.6,Corriente
288efe76-e121-44f2-9783-5a5859a66cdd,1425.8,25,6.8,Corriente
a59a651a-5b2f-4e94-ad8c-a1ed2f63bfc0,1721.86,23,1.6,Plazo Fijo
9a77c92b-3b79-4cc4-a667-c923f66738c5,2633.73,17,5.0,Ahorros
01486b7a-0caf-4229-996d-8d88b1e2ed2c,2268.59,22,12.5,Corriente
debb0acb-b398-462a-a3de-76c978404ca8,2775.63,26,1.9,Corriente
52bb9c01-20b2-4bbb-b6da-03e749a96d88,3067.98,16,1.2,Ahorros
6dc373d5-d12f-48fc-a474-db1218e20558,3635.63,27,0.6,Corriente
06321744-5e1d-4849-bebb-b3bdd4fa5a3f,2915.4,24,0.7,Ahorros
f68e52d2-3329-45bc-9d2b-0d21aa105900,3583.8,25,0.3,Corriente
bb1f4935-b1d5-4833-92fc-2c3c8920a819,3077.37,22,0.5,Corriente
45c7952a-9c8a-460e-bdc2-48f98c1c4be6,629.44,35,2.8,Corriente
75ba2685-f03f-44d8-bad1-f952ba1447b7,1872.8,16,1.9,Ahorros
d951ecec-189d-4474-83f2-a6f7bbd554d7,2827.09,32,6.1,Corriente
6bf3c572-1f43-4db8-8564-68077c9ae80a,1548.37,23,10.2,Corriente
97bbb6f3-a4b9-4a90-b2d0-3330e76ca7cd,3719.91,24,7.7,Corriente
d82e8b96-891f-4c7b-8f4c-f8e12c33a265,4836.9,27,3.8,Plazo Fijo
1efdc80a-4233-4427-97a0-ad614f9b283d,4462.51,20,0.5,Corriente
6d3364e5-e699-4fc1-8bf7-a67d095e0e81,2743.87,23,6.2,Corriente
0994f203-cc73-4a87-892e-caa0fa5af41d,4788.87,22,2.3,Ahorros
cb513e5f-fe11-4927-81fc-b0bdab5bb5d3,3178.4,19,0.4,Ahorros
b641fc19-7350-40d1-8ec6-b0c29721abde,2595.5,24,9.2,Plazo Fijo
f632e246-aa16-42ce-989b-20f9bad05452,2263.92,29,2.1,Ahorros
a9558084-f126-42bd-905c-811eb6ccf538,2637.04,27,1.2,Ahorros
d6d250b6-9dac-4962-9f98-93954d939522,2534.19,18,10.3,Ahorros
